ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT
1374;ACADEMIA DA RUA JAIR AFONSO INÁCIO;;ACADEMIA A CÉU ABERTO;RUA;JAIR AFONSO INACIO;;;PIRATININGA;ESQUINA RUA JOSÉ DE FREITAS RAMOS;POINT (606409.77 7809760.95);
1754;ACADEMIA DA PRAÇA CARLOS CHAGAS;;ACADEMIA A CÉU ABERTO;PRACA;CARLOS CHAGAS;;;SANTO AGOSTINHO;ESQUINA RUA MARTIM DE CARVALHO;POINT (609936.51 7795811.18);
1466;ACADEMIA DA RUA POMPÉIA;;ACADEMIA A CÉU ABERTO;RUA;POMPEIA;;;CONJUNTO TAQUARIL;ESQUINA COM RUA FRANCISCO SERRÃO;POINT (617282.05 7797923.21);
1519;ACADEMIA DA PRAÇA MÉXICO;;ACADEMIA A CÉU ABERTO;PRACA;MEXICO;;;CONCÓRDIA;ESQUINA RUA GUANABARA;POINT (611396.88 7799001.46);
1755;ACADEMIA DA PRAÇA DOUTOR IRIS VALADARES;;ACADEMIA A CÉU ABERTO;PRACA;DOUTOR IRIS VALADARES;;;BELVEDERE;ENTRE AVENIDA CELSO PORFÍRIO MACHADO E RUA CARMINE ZUPO;POINT (611443.28 7791775.33);
1548;ACADEMIA DA RUA HOMERO DE RENAULT BAETA;;ACADEMIA A CÉU ABERTO;RUA;HOMERO DE RENAULT BAETA;;;JARDIM GUANABARA;ESQUINA RUA PROFESSOR RUBENS GUELLI;POINT (611576.35 7807005.84);
1684;ACADEMIA DA PRAÇA AUGUSTO CÉSAR SANDINO;;ACADEMIA A CÉU ABERTO;PRACA;AUGUSTO CESAR SANDINO;;;MINEIRÃO;ENTRE RUAS FLOR DE MARACUJÁ E MAFALDA GUIMARÃES CORRIERI;POINT (601754.65 7785682.87);
1521;ACADEMIA DA AVENIDA BERNARDO DE VASCONCELOS 1;;ACADEMIA A CÉU ABERTO;AVENIDA;BERNARDO DE VASCONCELOS;;;CACHOEIRINHA;ESQUINA RUA SENHORA DA PAZ;POINT (610399.08 7800691.06);
1522;ACADEMIA DA AVENIDA BERNARDO DE VASCONCELOS 2;;ACADEMIA A CÉU ABERTO;AVENIDA;BERNARDO DE VASCONCELOS;;;SANTA CRUZ;ENTRE AVENIDA CLARA NUNES E RUA CACHOEIRINHA;POINT (611025.44 7801095.23);
1617;ACADEMIA DA RUA INÁCIO MURTA;;ACADEMIA A CÉU ABERTO;AVENIDA;PRESIDENTE;;;COPACABANA;ESQUINA AVENIDA PRESIDENTE;POINT (605933.18 7806034.13);
1768;ACADEMIA DO CENTRO CULTURAL VILA FÁTIMA;;ACADEMIA A CÉU ABERTO;RUA;SAO MIGUEL ARCANJO;;;NOSSA SENHORA DE FÁTIMA;ESQUINA RUA TIA ANASTÁCIA;POINT (614802.0 7795703.0);
1619;ACADEMIA DA RUA AUGUSTA ALVARENGA NIEZ;;ACADEMIA A CÉU ABERTO;TRAVESSA;TRES MIL E SESSENTA E UM;;;CANDELÁRIA;ENTRE RUAS AUGUSTA ALVARENGA NIEZ E DANTE GRASSI;POINT (607128.52 7808786.60);
1752;ACADEMIA DA PRAÇA ARQUITETO NEY WERNECK;;ACADEMIA A CÉU ABERTO;PRACA;ARQUITETO NEY WERNECK;;;BELVEDERE;ENTRE RUAS JORNALISTA DJALMA ANDRADE E MODESTO CARVALHO ARAÚJO;POINT (610776.0 7791493.0);
1441;ACADEMIA DA RUA MARIA ALEIXA DE ABREU;;ACADEMIA A CÉU ABERTO;PRACA;DOIS MIL SEISCENTOS E SETENTA E UM;;;GOIÂNIA;ESQUINA AVENIDA JOSEFINO GONÇALVES DA SILVA E RUA MARIA ALEIXA DE ABREU;POINT (614924.65 7801923.51);
1453;ACADEMIA DA PRAÇA BENEDICTO GOMES DA SILVA;;ACADEMIA A CÉU ABERTO;PRACA;BENEDICTO GOMES DA SILVA;;;ESPLANADA;ESQUINA AVENIDA DOS ANDRADAS E RUA CAMPINAS;POINT (614948.67 7798866.44);
1543;ACADEMIA DA PRAÇA JORGE ALVES;;ACADEMIA A CÉU ABERTO;PRACA;JORGE ALVES;;;GUARANI;ENTRE AVENIDA SARAMENHA E RUA JAGUARIBA;POINT (611991.0 7805587.0);
1407;ACADEMIA DA PRAÇA DIADEMA;;ACADEMIA A CÉU ABERTO;PRACA;DIADEMA;;;PIRATININGA;ESQUINA RUA BRODOSQUI;POINT (606134.90 7809387.74);
1566;ACADEMIA DA PRAÇA DA SAÚDE;;ACADEMIA A CÉU ABERTO;PRACA;DA SAUDE;;;GRAJAÚ;ESQUINA AVENIDA SILVA LOBO E RUA VIAMÃO;POINT (607909.43 7795093.37);
1484;ACADEMIA DA PRAÇA ÍRIS TEIXEIRA DE FREITAS;;ACADEMIA A CÉU ABERTO;PRACA;IRIS TEIXEIRA DE FREITAS;;;CAIÇARAS;ESQUINA RUAS DIMAS GONÇALVES DE MEDEIROS E RENATO NASCIMENTO;POINT (607974.63 7799998.64);
1504;ACADEMIA DA PRAÇA ALCIDES COCO;;ACADEMIA A CÉU ABERTO;PRACA;ALCIDES COCO;;;PINDORAMA;ENTRE RUAS ITAJU E MUQUIÇABA;POINT (602115.36 7798121.10);
1420;ACADEMIA DA PRAÇA DA IGREJA NOSSA SENHORA DA ROSA ;;ACADEMIA A CÉU ABERTO;PRACA;UM MIL QUATROCENTOS E OITENTA E TRES;;;CONJUNTO CAPITÃO EDUARDO;ENTRE RUA MARCO AURÉLIO PRATES E VIA DE PEDESTRE QUATRO MIL DUZENTOS E DEZESSETE;POINT (618600.20 7806883.83);
2682;COMPLEXO DA BAIXADA (QRec1);;QUADRA RECREATIVA;RUA;UNIAO;;;NOSSA SENHORA DA CONCEIÇÃO;ENTRE RUAS HERVAL E NOSSA SENHORA DAS DORES;POINT (613295.73 7795269.20);
2683;COMPLEXO DA BAIXADA (QRec2);;QUADRA RECREATIVA;RUA;UNIAO;;;NOSSA SENHORA DA CONCEIÇÃO;ENTRE RUAS HERVAL E NOSSA SENHORA DAS DORES;POINT (613284.71 7795272.46);
1426;ACADEMIA DA RUA SERRA DA MANTIQUEIRA;;ACADEMIA A CÉU ABERTO;RUA;SERRA DA MANTIQUEIRA;;;RIBEIRO DE ABREU;ESQUINA RUA SERRA GERAL;POINT (615140.73 7807719.62);
1359;ACADEMIA DA PRAÇA PASTOR OSCAR GUILHERME;;ACADEMIA A CÉU ABERTO;PRACA;PASTOR OSCAR GUILHERME;;;SÃO JOÃO BATISTA;ESQUINA RUAS MARIANA AMELIA DE AZEVEDO E SEVERINO NATIVIDADE LARA;POINT (608580.90 7808080.15);
1382;ACADEMIA DA PRAÇA ALFREDO ALVES MARTINS;;ACADEMIA A CÉU ABERTO;PRACA;ALFREDO ALVES MARTINS;;;LETÍCIA;;POINT (606767.20 7809467.58);
1657;ACADEMIA DA PRAÇA REPÚBLICA ÁRABE DA SÍRIA;;ACADEMIA A CÉU ABERTO;PRACA;REPUBLICA ARABE DA SIRIA;;;CÉU AZUL;ESQUINA RUAS RADIALISTA SHEILA JORDANI E TITOLÍVIO DE OLIVEIRA DUQUE;POINT (604846.02 7806867.91);
1458;ACADEMIA DA PRAÇA ESTEVÃO LUNARDI;;ACADEMIA A CÉU ABERTO;PRACA;ESTEVAO LUNARDI;;;HORTO;ESQUINA AVENIDA SILVIANO BRANDÃO E RUA MÁRIO DE ANDRADE GOMES;POINT (613208.33 7797974.04);
1365;ACADEMIA DA PRAÇA LUIZ BENEDITO BERTUCCI;;ACADEMIA A CÉU ABERTO;PRACA;LUIZ BENEDITO BERTUCCI;;;SANTA ROSA;ENTRE RUAS OSWALDO CRIVELLARI E QUINTINO BOCAIÚVA;POINT (610553.00 7803174.48);
1733;ACADEMIA DA PRAÇA PROFESSOR ALBERTO MAZONI;;ACADEMIA A CÉU ABERTO;PRACA;PROFESSOR ALBERTO MAZONI;;;COLÉGIO BATISTA;ENTRE RUAS ARAXÁ E PONTE NOVA;POINT (611299.72 7798263.95);
1702;ACADEMIA DA RUA SOLANGE BERNARDES DECLIE;;ACADEMIA A CÉU ABERTO;RUA;SOLANGE BERNARDES DECLIE;;;DIAMANTE;ESQUINA RUA SINÉZIO MOREIRA;POINT (602459.0 7788980.0);
1639;ACADEMIA DA ASSOCIAÇÃO ATLÉTICA GRAJAÚ;;ACADEMIA A CÉU ABERTO;RUA;CESAR LEAO;;;SÃO JORGE II;ESQUINA RUA EDUARDO PRADO;POINT (608842.26 7794635.59);
2561;ACADEMIA DA PRAÇA DIMAS PERRIN;;ACADEMIA A CÉU ABERTO;PRACA;DIMAS PERRIN;;;;AVENIDA JOSE DE PATROCINIO PONTES ESQUINA COM RUA PROFESSOR LOURENCO MENICUCCI SOBRINHO;POINT (614044.27 7792950.87);
1618;ACADEMIA DA PRAÇA SANTA AMÉLIA;;ACADEMIA A CÉU ABERTO;PRACA;SANTA AMELIA;;;SANTA AMÉLIA;ESQUINA RUA JOAQUIM GONÇALVES BRAGA;POINT (607418.36 7805991.67);
1463;ACADEMIA DA PRAÇA ERNESTO CHÊ GUEVARA;;ACADEMIA A CÉU ABERTO;PRACA;ERNESTO CHE GUEVARA;;;CONJUNTO TAQUARIL;ENTRE RUAS ALAIR PEREIRA DA SILVA E ANTÃO GONÇALVES;POINT (617103.90 7796947.56);
2013;ACADEMIA DA PRAÇA ALBERT SABIN;;ACADEMIA A CÉU ABERTO;PRACA;ALBERT SABIN;;;DONA CLARA;ENTRE AVENIDA SEBASTIÃO DE BRITO E RUA DEPUTADO JOSÉ RAIMUNDO;POINT (610958.84 7803418.98);
1443;ACADEMIA DA RUA BELÉM 2;;ACADEMIA A CÉU ABERTO;RUA;BELEM;;;POMPÉIA;ESQUINA RUA ENGENHO NOVO;POINT (614810.32 7797499.90);
1450;ACADEMIA DA RUA BELÉM 1;;ACADEMIA A CÉU ABERTO;RUA;BELEM;;;JONAS VEIGA;ESQUINA RUA JURAMENTO;POINT (614900.97 7797196.25);
1578;ACADEMIA DA PRAÇA SANTO AGOSTINHO;;ACADEMIA A CÉU ABERTO;PRACA;SANTO AGOSTINHO;;;JAQUELINE;ESQUINA RUAS AGENOR DE PAULA ESTRELA E JOSÉ BENEDITO;POINT (611861.0 7810583.0);
2952;CAMPO DO SUZANA;;CAMPO DE FUTEBOL;RUA;DOS ESPORTES;;;VILA SUZANA I;ENTRE RUA DOS ESPORTES E RUA LUCIO BITTENCOURT;POINT (611630.08 7803396.12);
2182;ACADEMIA DA PRAÇA ANTÔNIO FERNANDES DOS REIS (ACA ;;ACADEMIA A CÉU ABERTO;PRACA;ANTONIO FERNANDES DOS REIS;;;DOM BOSCO;ESQUINA AVENIDA IVAÍ E RUA ANDRELÂNDIA;POINT (604451.51 7797920.29);
1414;ACADEMIA DO PARQUE ECOLÓGICO E CULTURAL FERNANDO R;;ACADEMIA A CÉU ABERTO;AVENIDA;MAGENTA;;;POUSADA SANTO ANTÔNIO;EM FRENTE AO CONDOMÍNIO RESIDENCIAL MONTE VERDE;POINT (616120.16 7803595.06);
1478;ACADEMIA DA PRAÇA PADRE HERMANO DONKER;;ACADEMIA A CÉU ABERTO;PRACA;PADRE HERMANO DONKER;;;PINDORAMA;RUA JACAREÍ;POINT (602380.85 7798041.31);
1535;ACADEMIA DA PRAÇA ANTÔNIO MACHADO;;ACADEMIA A CÉU ABERTO;PRACA;ANTONIO MACHADO;;;IPIRANGA;ESQUINA AVENIDA CRISTIANO MACHADO;POINT (612120.65 7801931.53);
1581;ACADEMIA DA RUA PROFESSORA MARIA COUTINHO;;ACADEMIA A CÉU ABERTO;RUA;PROFESSORA MARIA COUTINHO;;;JOÃO PINHEIRO;ESQUINA RUA FREI CRISTÓVÃO;POINT (605188.86 7795683.44);
1691;ACADEMIA DA RUA INTERSINDICAL;;ACADEMIA A CÉU ABERTO;RUA;INTERSINDICAL;;;FLÁVIO DE OLIVEIRA;ESQUINA RUA SOLIDARIEDADE;POINT (604356.39 7788130.72);
1457;ACADEMIA DA PRAÇA REPÚBLICA DO IRAQUE;;ACADEMIA A CÉU ABERTO;PRACA;REPUBLICA DO IRAQUE;;;SAGRADA FAMÍLIA;ENTRE AVENIDA JOSÉ CÂNDIDO DA SILVEIRA E RUA ALTO DA MATA;POINT (612941.0 7799972.0);
1602;ACADEMIA DO CAMPO DO LAJEDO;;ACADEMIA A CÉU ABERTO;AVENIDA;DESEMBARGADOR CANDIDO DE OLIVEIRA;;;LAJEDO;ESQUINA RUA PINTOR VAN GOGH;POINT (613913.18 7806616.56);
2221;ACADEMIA DA RUA FLOR DE LIZ;;ACADEMIA A CÉU ABERTO;RUA;FLOR DE LIZ;;;JARDIM MONTANHÊS;ESQUINA AVENIDA PANDIA CALOGERAS;POINT (606508.88 7798942.23);
1262;PARQUE JARDIM MONTANHÊS;;QUADRA DE FUTSAL;RUA;FLOR DA VERDADE;;;VILA JARDIM MONTANHÊS;PRAÇA QUATRO MIL CENTO E CINQUENTA E OITO;POINT (606313.26 7799428.21);
1456;ACADEMIA DA PRAÇA TÚNEL DA LAGOINHA;;ACADEMIA A CÉU ABERTO;PRACA;TUNEL DA ALAGOINHA;;;COLÉGIO BATISTA;INÍCIO DA RUA SABARÁ;POINT (611166.0 7798150.0);
1423;ACADEMIA DO RIBEIRO DE ABREU;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL TREZENTOS E QUARENTA E UM;;;RIBEIRO DE ABREU;EM FRENTE À ESCOLA ESTADUAL BOLIVAR TINOCO MINEIRO;POINT (614525.44 7806424.77);
1744;ACADEMIA DA RUA QUATRO MIL CENTO E SESSENTA E OITO;;ACADEMIA A CÉU ABERTO;RUA;ITAITE;;;VILA BOA VISTA;ENTRE RUAS COPEIA E TUCUMAN;POINT (615793.98 7799713.68);
1574;ACADEMIA DA PRAÇA GABRIEL CIPRIANO DA CRUZ;;ACADEMIA A CÉU ABERTO;PRACA;GABRIEL CIPRIANO DA CRUZ;;;NOVO TUPI;ESQUINA RUAS CINCO E SEIS;POINT (613998.0 7805791.82);
1735;ACADEMIA DA PRAÇA PARAISÓPOLIS;;ACADEMIA A CÉU ABERTO;PRACA;PARAISOPOLIS;;;HORTO;ENTRE AVENIDA SILVIANO BRANDÃO E RUA POUSO ALEGRE;POINT (613617.32 7798207.77);
1624;ACADEMIA DA PRAÇA ITABAJARA DICO PASSOS;;ACADEMIA A CÉU ABERTO;PRACA;ITABAJARA DICO PASSOS;;;EUROPA;ESQUINA RUAS ANTÔNIO PORFÍRIO LUIZ E BERLIM;POINT (607858.24 7810573.07);
1736;ACADEMIA DO CENTRO ESPORTIVO VEREADOR ANTÔNIO DE M;;ACADEMIA A CÉU ABERTO;PRACA;BRASILINA;;;SAGRADA FAMÍLIA;ENTRE RUAS CABROBÓ E JOÃO DE PAULA;POINT (613199.98 7799197.13);
1575;ACADEMIA DA PRAÇA DA RUA CHEFLERA;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL QUINHENTOS E SESSENTA E SEIS;;;JAQUELINE;ESQUINA RUAS CHEFLERA E ISABEL RASO;POINT (611667.80 7809310.75);
1711;ACADEMIA DA PRAÇA GRAÇA TEIXEIRA CASSINO;;ACADEMIA A CÉU ABERTO;PRACA;GRACA TEIXEIRA CASSINO;;;DIAMANTE;ESQUINA RUAS EUNICE LUCCHESI E SOUZA DANTAS;POINT (602006.38 7789959.25);
1701;ACADEMIA DA RUA JOSÉ GONÇALVES;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL TREZENTOS E DOIS;;;SANTA MARGARIDA;ESQUINA RUAS ÁLVARO DA SILVEIRA E JOSÉ GONÇALVES;POINT (602199.75 7791181.26);
1422;ACADEMIA DA PRAÇA DA RUA SÃO RÔMULO;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL TREZENTOS E VINTE E OITO;;;BEIRA-LINHA;ESQUINA RUAS SÃO RÔMULO E SÃO TEÓFILO;POINT (616373.52 7806600.66);
1509;ACADEMIA DA RUA ZAIRA DE PAULA;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL DUZENTOS E OITENTA E NOVE;;;SILVEIRA;ESQUINA RUAS CARLOS TURNER E ZAIRA DE PAULA;POINT (611976.84 7800292.63);
1516;ACADEMIA DA RUA CACHOEIRINHA;;ACADEMIA A CÉU ABERTO;RUA;CACHOEIRINHA;;;SANTA CRUZ;ENTRE RUAS ESTÉR DE LIMA E SALITRE;POINT (610950.39 7801145.49);
1747;ACADEMIA DA PRAÇA ENGENHEIRO FRITZ VON-LEITGEB;;ACADEMIA A CÉU ABERTO;PRACA;ENGENHEIRO FRITZ VON-LEITGEB;;;SÃO GERALDO;ESQUINA RUAS COPEIA E ITAITUBA;POINT (614851.49 7799500.48);
1682;ACADEMIA DA PRAÇA DEPUTADO JOSÉ RAIMUNDO;;ACADEMIA A CÉU ABERTO;PRACA;DEPUTADO JOSE RAIMUNDO;;;TIROL;ESQUINA RUA ANTÔNIO HOLANDINO DE ARAÚJO;POINT (600880.74 7789599.41);
1580;ACADEMIA DA RUA ALCIDES LOBO;;ACADEMIA A CÉU ABERTO;RUA;ALCIDES LOBO;;;JOÃO PINHEIRO;ESQUINA AVENIDA VEREADOR CÍCERO ILDEFONSO;POINT (605276.0 7796034.0);
1550;ACADEMIA DA AVENIDA RISOLETA NEVES 1;;ACADEMIA A CÉU ABERTO;AVENIDA;RISOLETA NEVES;;;GUARANI;EM FRENTE AO CRAS NOVO AARÃO REIS;POINT (613548.0 7805178.0);
1632;ACADEMIA DA PRAÇA DOS COMPOSITORES;;ACADEMIA A CÉU ABERTO;PRACA;DOS COMPOSITORES;;;ALÍPIO DE MELO;ENTRE RUAS DOS ECONOMISTAS E DOS JORNALISTAS;POINT (604304.51 7800351.30);
1384;ACADEMIA DO MIRANTE SABIÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;OTACILIO NEGRAO DE LIMA;;;LAGOA DA PAMPULHA;ESQUINA RUA ARNALDO CATHOUD;POINT (604811.90 7805246.25);
1388;ACADEMIA DO MIRANTE DO VERTEDOURO;;ACADEMIA A CÉU ABERTO;AVENIDA;OTACILIO NEGRAO DE LIMA;;;LAGOA DA PAMPULHA;ESQUINA AVENIDA DOM PEDRO I;POINT (608049.17 7805430.73);
1390;ACADEMIA DO MIRANTE BEM-TE-VI;;ACADEMIA A CÉU ABERTO;AVENIDA;OTACILIO NEGRAO DE LIMA;;;LAGOA DA PAMPULHA;ESQUINA RUA MONDOVI;POINT (605750.45 7804620.86);
1406;ACADEMIA DO MIRANTE BIGUÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;OTACILIO NEGRAO DE LIMA;;;LAGOA DA PAMPULHA;ESQUINA RUA DAS GAROPAS;POINT (606821.40 7804862.72);
1385;ACADEMIA DO MIRANTE GARÇA;;ACADEMIA A CÉU ABERTO;AVENIDA;OTACILIO NEGRAO DE LIMA;;;LAGOA DA PAMPULHA;CERCA DE 7,4 KM A PARTIR DO MARCO ZERO;POINT (605867.27 7805355.18);
1363;ACADEMIA DA PRAÇA NAIR VILLELA RABELLO;;ACADEMIA A CÉU ABERTO;PRACA;NAIR VILLELA RABELLO;;;OURO PRETO;ENTRE AVENIDA SICÍLIA E RUA ESTANISLAU FERNANDES;POINT (605966.0 7802934.0);
1712;ACADEMIA DA PRAÇA PADRE ALFREDO SABETTA;;ACADEMIA A CÉU ABERTO;PRACA;PADRE ALFREDO SABETTA;;;SANTA HELENA;ESQUINA RUA MARIA AMÉLIA MELLO;POINT (603224.0 7789711.0);
1605;ACADEMIA DA PRAÇA MIRIAM BRANDÃO;;ACADEMIA A CÉU ABERTO;PRACA;MIRIAM BRANDAO;;;DONA CLARA;ENTRE RUAS HILDA DE CARVALHO GARCIA E JAIR DUTRA DE MORAES;POINT (611200.88 7803834.72);
1627;ACADEMIA DA PRAÇA ANCARA;;ACADEMIA A CÉU ABERTO;AVENIDA;VILARINHO;;;LETÍCIA;ESQUINA RUA REPUBLICA TCHECA;POINT (607305.89 7810011.81);
1403;ACADEMIA DA AVENIDA VILARINHO;;ACADEMIA A CÉU ABERTO;AVENIDA;VILARINHO;;;MANTIQUEIRA;ESQUINA RUA JOÃO FERREIRA DA SILVA;POINT (605836.03 7810079.45);
1771;ACADEMIA DA PRAÇA ISABEL BAGGIO GUIMARÃES;;ACADEMIA A CÉU ABERTO;PRACA;ISABEL BAGGIO GUIMARAES;;;SION;ENTRE RUAS ENGENHEIRO CAETANO LOPES E NOVA ERA;POINT (612088.0 7792568.0);
1652;ACADEMIA DA PRAÇA DA SERESTA;;ACADEMIA A CÉU ABERTO;PRACA;DA SERESTA;;;SANTA AMÉLIA;ENTRE RUAS MINUETO E MODINHA;POINT (607431.93 7806813.78);
2103;PRAÇA DA SERESTA;;QUADRA DE FUTSAL;PRACA;DA SERESTA;;;SANTA AMÉLIA;ENTRE RUAS MINUETO E MODINHA;POINT (607415.53 7806801.45);
1607;ACADEMIA DA RUA MARIA DO ROSÁRIO;;ACADEMIA A CÉU ABERTO;RUA;MARIA DO ROSARIO;;;CABANA DO PAI TOMÁS;ESQUINA RUA MONSENHOR PAULO BRASIL;POINT (604816.67 7793725.74);
1717;ACADEMIA DA RUA PROFESSOR ANÍBAL MATTOS;;ACADEMIA A CÉU ABERTO;RUA;PROFESSOR ANIBAL MATTOS;;;ESTRELA;ESQUINA RUA MAR DE ESPANHA;POINT (610691.42 7793913.33);
1731;ACADEMIA DA PRAÇA REPÚBLICA DO LÍBANO;;ACADEMIA A CÉU ABERTO;PRACA;REPUBLICA DO LIBANO;;;SÃO BENTO;ENTRE AVENIDA ARTUR BERNARDES E RUA MICHEL JEHA;POINT (609995.0 7793296.0);
2706;PRAÇA DA RUA JARDIM BAGDÁ;;QUADRA RECREATIVA;RUA;ADVANCE;;;RIBEIRO DE ABREU;ESQUINA DA RUA ADVANCE COM RUA JARDIM BAGDA;POINT (614910.54 7806241.07);
1471;ACADEMIA DA AVENIDA COUNTRY CLUBE DE BELO HORIZONT;;ACADEMIA A CÉU ABERTO;AVENIDA;COUNTRY CLUB DE BELO HORIZONTE;;;PIRINEUS;ESQUINA RUA LUIZA MASCARENHAS;POINT (616606.37 7796436.32);
1764;ACADEMIA DA PRAÇA JARDIM DO ÉDEN;;ACADEMIA A CÉU ABERTO;PRACA;JARDIM DO EDEN;;;CASTANHEIRA;ENTRE RUAS CÁSSIA ELLER E JOÃO FIRMINO LUZIA;POINT (601083.07 7788575.20);
1520;ACADEMIA DA PRAÇA CARTUNISTA HENFIL;;ACADEMIA A CÉU ABERTO;PRACA;CARTUNISTA HENFIL;;;SANTA CRUZ;ESQUINA RUA ANTÔNIO CLEMENTE;POINT (610339.92 7802167.57);
2290;ACADEMIA DA PRAÇA DO CONSUL;;ACADEMIA A CÉU ABERTO;RUA;PROFESSOR AIMORE DUTRA;;;SÃO JOÃO BATISTA;ENTRE RUAS AUGUSTO FRANCO E DOUTOR ALVARO CAMARGOS;POINT (608862.11 7807581.69);
1641;ACADEMIA DO BECO PIATA;;ACADEMIA A CÉU ABERTO;RUA;TRINTA DE JUNHO;;;VILA ANTENA;PRÓXIMO AO BECO PIATA;POINT (608575.62 7793703.84);
1395;ACADEMIA DA PRAÇA ALEXANDRE MOTERANI;;ACADEMIA A CÉU ABERTO;PRACA;ALEXANDRE MOTERANI;;;SANTA TEREZINHA;ESQUINA COM RUA FLORENÇA;POINT (604393.22 7802813.44);
1536;ACADEMIA DA PRAÇA PADRE ALOÍSIO;;ACADEMIA A CÉU ABERTO;PRACA;PADRE ALOISIO;;;UNIÃO;ESQUINA RUAS CAMILO PRATES E WALLACE;POINT (612913.49 7801304.16);
1775;ACADEMIA DA PRAÇA TOM JOBIM;;ACADEMIA A CÉU ABERTO;PRACA;TOM JOBIM;;;BELVEDERE;ESQUINA RUA RODRIGO OTÁVIO COUTINHO;POINT (610989.61 7791012.91);
1625;ACADEMIA DA AVENIDA JOÃO PAULO I 1;;ACADEMIA A CÉU ABERTO;AVENIDA;JOAO PAULO I;;;ALÍPIO DE MELO;ESQUINA RUA DOS GEÓLOGOS;POINT (604450.88 7799499.42);
1391;ACADEMIA DA AVENIDA JOÃO PAULO I 2;;ACADEMIA A CÉU ABERTO;AVENIDA;JOAO PAULO I;;;ALÍPIO DE MELO;ESQUINA RUA DOS VETERINÁRIOS;POINT (603982.38 7800302.94);
1576;ACADEMIA DO PARQUE ECOLÓGICO E CULTURAL JARDIM DAS;;ACADEMIA A CÉU ABERTO;RUA;IPE CLARO;;;MADRI;ESQUINA RUA IPÊ DO CAMPO;POINT (611515.12 7808903.84);
1538;ACADEMIA DA RUA ARTUR DE CASTRO CUNHA;;ACADEMIA A CÉU ABERTO;RUA;ARTUR DE CASTRO CUNHA;;;ACAIACA;ESQUINA RUA MARIA GUERZONI FERNANDES;POINT (615937.44 7805018.16);
1637;ACADEMIA DA PRAÇA DA AMIZADE;;ACADEMIA A CÉU ABERTO;PRACA;DA AMIZADE;;;BETÂNIA;ENTRE RUAS ALAIR PEREIRA DE MELLO E MÁRIO JOSÉ FRANCISCO;POINT (605418.94 7792377.33);
2754;PRAÇA DA AMIZADE (QRec);;QUADRA RECREATIVA;PRACA;DA AMIZADE;;;BETÂNIA;ENTRE RUAS JOSE LOBATO FERRARI E TIMOR;POINT (605390.13 7792420.48);
2481;ACADEMIA DA RUBIA MARA BARBOSA;;ACADEMIA A CÉU ABERTO;RUA;RUBIA MARA BARBOSA;;;OLARIA;PROXIMO AO NUMERO 61;POINT (602211.78 7789279.32);
1603;ACADEMIA DA PRAÇA OLGA GATTI BARBOSA;;ACADEMIA A CÉU ABERTO;PRACA;OLGA GATTI BARBOSA;;;OURO PRETO;ESQUINA RUA MOZART BICALHO;POINT (606065.76 7800798.94);
1569;ACADEMIA DA PRAÇA PADRE JOSÉ LUIZ;;ACADEMIA A CÉU ABERTO;PRACA;PADRE JOSE LUIZ;;;SALGADO FILHO;ESQUINA RUAS BARRA LONGA E LAGOA DA PRATA;POINT (606292.07 7794108.51);
1528;ACADEMIA DA PRAÇA RAMATIS;;ACADEMIA A CÉU ABERTO;PRACA;RAMATIS;;;APARECIDA;ESQUINA RUA CANTAGALO;POINT (609678.71 7800252.63);
1612;ACADEMIA DA PRAÇA ELIAS KALIL;;ACADEMIA A CÉU ABERTO;PRACA;ELIAS KALIL;;;GARÇAS;ESQUINA RUA OLGA FRATEZZI;POINT (604810.29 7805984.97);
1394;ACADEMIA DA PRAÇA DO SOL NASCENTE;;ACADEMIA A CÉU ABERTO;PRACA;DO SOL NASCENTE;;;CONJUNTO CELSO MACHADO;ENTRE RUAS AURELÂNDIA E LITORÂNEA;POINT (603714.94 7800622.30);
